Date,Destination,Tickets_Booked,Train_Delay_Minutes,Weather_Impact,Festival_Impact,Festival_Name,Congestion
2020-09-09,Chennai Central,1057,0,0.6,0,,0.65
2020-09-20,Hyderabad Deccan,818,4,0.8,0,,0.44
2020-10-26,New Delhi,1123,38,0.9,0,,0.43
2020-03-07,Hyderabad Deccan,1040,56,0.9,0,,0.11
2022-02-03,Kolkata,1074,59,0.1,0,,0.22
2021-04-19,Chennai Central,820,0,0.3,0,,0.58
2019-06-28,New Delhi,791,58,0.1,0,,0.31
2020-02-26,Pune Junction,632,25,0.6,0,,0.31
2021-12-27,Pune Junction,762,56,0.8,0,,0.79
2019-08-12,Ahmedabad,1003,0,0.3,0,,0.54
2022-05-09,Patna Junction,1283,25,0.6,0,,0.69
2021-09-14,Pune Junction,1256,0,0.8,0,,0.61
2023-04-09,Chennai Central,1362,38,0.6,0,,0.3
2023-10-12,New Delhi,523,0,0.3,0,,0.28
2020-05-01,Lucknow NR,888,18,0.1,0,,0.29
2022-05-03,New Delhi,1446,0,0.6,0,,0.7
2023-11-04,Chennai Central,747,20,0.6,0,,0.4
2019-08-10,Bengaluru City,807,3,0.9,0,,0.49
2021-03-15,Pune Junction,868,32,0.8,0,,0.56
2019-12-21,Pune Junction,1022,54,0.9,0,,0.28
2020-03-11,New Delhi,585,11,0.6,0,,0.73
2022-11-25,Lucknow NR,1025,0,0.9,0,,0.42
2023-09-10,Kolkata,1031,0,0.1,0,,0.53
2021-12-19,Kolkata,675,44,0.8,0,,0.33
2022-12-05,Patna Junction,770,0,0.9,0,,0.43
2021-11-07,Ahmedabad,960,47,0.1,0,,0.34
2021-01-15,Ahmedabad,775,31,0.6,0,,0.58
2023-09-01,Ahmedabad,1218,17,0.1,0,,0.47
2019-06-03,Patna Junction,593,53,0.6,0,,0.65
2020-12-20,Patna Junction,1426,0,0.9,0,,0.13
2023-12-13,Hyderabad Deccan,972,0,0.3,0,,0.2
2023-06-25,Mumbai Central,767,48,0.9,0,,0.58
2021-10-07,Pune Junction,821,0,0.6,0,,0.62
2023-07-07,Hyderabad Deccan,1041,0,0.8,0,,0.71
2021-04-28,Patna Junction,500,14,0.1,0,,0.14
2020-07-23,New Delhi,893,9,0.9,0,,0.43
2020-06-07,Lucknow NR,962,21,0.9,0,,0.16
2020-02-03,Bengaluru City,1165,10,0.8,0,,0.36
2022-03-22,Pune Junction,1162,32,0.1,0,,0.52
2021-08-28,Mumbai Central,870,22,0.9,0,,0.29
2019-05-04,Ahmedabad,539,0,0.3,0,,0.5
2022-01-21,Ahmedabad,786,57,0.1,0,,0.22
2019-07-21,Lucknow NR,1019,0,0.3,0,,0.28
2020-05-26,Bengaluru City,885,7,0.3,0,,0.48
2022-04-14,Pune Junction,1099,32,0.3,1,Tamil New Year,0.47
2022-11-08,Hyderabad Deccan,589,44,0.8,0,,0.54
2022-01-05,Lucknow NR,802,25,0.3,0,,0.55
2019-07-06,Mumbai Central,886,48,0.3,0,,0.37
2023-11-08,Patna Junction,897,45,0.9,0,,0.2
2023-09-01,Mumbai Central,861,7,0.6,0,,0.39
2020-02-01,Mumbai Central,603,53,0.1,0,,0.58
2021-12-04,New Delhi,1489,20,0.3,0,,0.22
2020-06-03,Lucknow NR,880,23,0.9,0,,0.34
2023-09-23,Patna Junction,610,44,0.9,0,,0.45
2021-04-28,Pune Junction,1007,28,0.3,0,,0.4
2023-06-18,New Delhi,1154,0,0.6,0,,0.61
2021-07-22,Kolkata,859,0,0.1,0,,0.6
2021-09-01,New Delhi,652,19,0.8,0,,0.41
2021-03-28,Mumbai Central,619,0,0.8,0,,0.56
2023-12-04,Patna Junction,980,0,0.9,0,,0.57
2019-09-30,Hyderabad Deccan,1066,23,0.6,0,,0.75
2019-06-04,Hyderabad Deccan,703,20,0.9,0,,0.55
2021-05-18,Hyderabad Deccan,540,60,0.6,0,,0.83
2021-03-16,Mumbai Central,1477,12,0.8,0,,0.68
2022-09-28,Hyderabad Deccan,1094,26,0.6,0,,0.38
2022-09-01,Patna Junction,1082,17,0.6,0,,0.74
2019-08-07,Patna Junction,768,31,0.1,0,,0.21
2020-02-11,Patna Junction,1076,16,0.9,0,,0.45
2022-06-01,Patna Junction,869,51,0.1,0,,0.13
2020-05-26,Pune Junction,1296,23,0.6,0,,0.53
2023-06-18,Kolkata,1317,0,0.6,0,,0.4
2020-04-19,Bengaluru City,802,0,0.9,0,,0.55
2023-02-09,Bengaluru City,1129,0,0.9,0,,0.59
2019-06-01,Lucknow NR,526,32,0.6,0,,0.46
2023-05-17,Lucknow NR,844,54,0.6,0,,0.83
2021-07-26,Pune Junction,1031,0,0.8,0,,0.64
2023-06-03,Ahmedabad,1217,0,0.3,0,,0.25
2019-09-17,Chennai Central,738,34,0.3,0,,0.18
2022-04-03,Lucknow NR,716,0,0.6,0,,0.77
2019-09-05,New Delhi,565,41,0.3,0,,0.15
2019-09-01,Patna Junction,1066,45,0.3,0,,0.34
2023-12-28,Patna Junction,541,55,0.9,0,,0.58
2021-07-21,New Delhi,969,60,0.8,0,,0.82
2022-10-12,Bengaluru City,1003,0,0.6,0,,0.87
2020-08-01,Ahmedabad,538,19,0.1,0,,0.24
2020-08-24,Mumbai Central,670,0,0.1,0,,0.35
2022-10-19,Hyderabad Deccan,1026,5,0.9,0,,0.56
2022-02-14,Hyderabad Deccan,795,20,0.3,0,,0.45
2021-12-29,Bengaluru City,1079,1,0.6,0,,0.5
2020-12-29,Ahmedabad,1083,0,0.3,0,,0.58
2019-11-06,Mumbai Central,1002,0,0.9,0,,0.18
2022-03-25,Pune Junction,1469,10,0.9,0,,0.29
2022-07-01,Lucknow NR,905,19,0.6,0,,0.45
2021-02-25,Kolkata,883,55,0.9,0,,0.51
2020-08-30,Mumbai Central,1258,57,0.1,0,,0.44
2022-04-20,Mumbai Central,1401,45,0.8,0,,0.81
2020-11-04,Lucknow NR,1016,20,0.1,0,,0.11
2023-03-18,Kolkata,695,50,0.9,0,,0.59
2020-03-25,Lucknow NR,1419,55,0.9,0,,0.12
2023-05-27,Mumbai Central,1361,0,0.9,0,,0.48
2020-10-13,Bengaluru City,1176,22,0.3,0,,0.42
2023-11-04,Bengaluru City,909,23,0.6,0,,0.89
2019-04-09,Lucknow NR,955,31,0.9,0,,0.26
2020-09-03,Hyderabad Deccan,1324,46,0.3,0,,0.59
2020-09-18,Chennai Central,1121,28,0.3,0,,0.45
2021-01-18,Ahmedabad,1439,11,0.1,0,,0.25
2023-09-25,Ahmedabad,1394,41,0.9,0,,0.25
2020-02-01,Ahmedabad,1455,28,0.1,0,,0.19
2019-06-26,Mumbai Central,1117,43,0.6,0,,0.35
2019-09-16,New Delhi,599,26,0.6,0,,0.55
2019-12-29,Patna Junction,1373,10,0.3,0,,0.15
2022-07-10,Ahmedabad,979,0,0.6,0,,0.35
2022-10-28,Ahmedabad,1306,27,0.9,0,,0.55
2021-08-07,Bengaluru City,921,7,0.1,0,,0.39
2022-05-12,Patna Junction,767,0,0.1,0,,0.4
2023-12-01,Lucknow NR,795,42,0.8,0,,0.61
2019-11-20,Hyderabad Deccan,539,2,0.1,0,,0.54
2023-06-09,Mumbai Central,579,41,0.6,0,,0.6
2022-10-25,Pune Junction,778,10,0.3,0,,0.33
2020-05-07,Mumbai Central,626,0,0.8,0,,0.33
2021-02-11,Kolkata,996,2,0.8,0,,0.32
2022-03-03,Ahmedabad,1043,44,0.3,0,,0.12
2021-11-20,New Delhi,681,0,0.9,0,,0.1
2021-11-23,Ahmedabad,1258,18,0.6,0,,0.62
2023-11-10,Chennai Central,1117,13,0.6,0,,0.61
2021-04-09,Bengaluru City,949,0,0.8,0,,0.62
2020-06-12,Hyderabad Deccan,1061,5,0.8,0,,0.79
2022-06-13,Bengaluru City,1475,45,0.6,0,,0.37
2022-09-19,Patna Junction,746,0,0.1,0,,0.51
2020-03-10,Mumbai Central,1473,37,0.9,0,,0.46
2021-01-16,Ahmedabad,1472,0,0.9,0,,0.23
2023-08-20,Hyderabad Deccan,1107,0,0.6,0,,0.35
2019-07-21,New Delhi,1469,10,0.6,0,,0.7
2022-06-21,Chennai Central,1386,5,0.9,0,,0.17
2020-09-23,Pune Junction,1361,2,0.3,0,,0.54
2019-06-16,Patna Junction,1032,0,0.9,0,,0.28
2022-07-23,Mumbai Central,1144,37,0.9,0,,0.35
2023-05-28,Pune Junction,1493,22,0.6,0,,0.78
2020-09-07,Chennai Central,1363,0,0.9,0,,0.39
2020-12-26,Bengaluru City,1272,43,0.9,0,,0.24
2020-01-03,Hyderabad Deccan,1305,57,0.1,0,,0.37
2021-01-29,Hyderabad Deccan,1165,0,0.6,0,,0.75
2020-05-21,Pune Junction,1318,0,0.9,0,,0.33
2019-09-19,Ahmedabad,734,0,0.1,0,,0.22
2021-01-05,Chennai Central,1113,0,0.9,0,,0.13
2021-05-01,Hyderabad Deccan,539,46,0.1,0,,0.18
2019-09-24,New Delhi,541,40,0.3,0,,0.42
2020-03-10,Kolkata,966,0,0.3,0,,0.26
2021-07-24,Bengaluru City,847,0,0.6,0,,0.86
2023-10-20,Ahmedabad,1131,0,0.6,0,,0.83
2021-05-14,Pune Junction,1220,21,0.6,0,,0.41
2021-08-02,Bengaluru City,653,0,0.6,0,,0.36
2022-09-26,Chennai Central,737,0,0.9,0,,0.45
2023-01-03,Chennai Central,945,58,0.6,0,,0.82
2021-02-19,Kolkata,1045,16,0.3,0,,0.54
2019-11-03,Ahmedabad,1299,0,0.1,0,,0.23
2020-09-25,Hyderabad Deccan,574,47,0.9,0,,0.4
2022-06-19,Patna Junction,1010,7,0.8,0,,0.63
2023-10-20,Pune Junction,571,48,0.6,0,,0.71
2023-08-03,Lucknow NR,1153,53,0.9,0,,0.47
2019-01-28,Lucknow NR,1255,37,0.1,0,,0.47
2020-12-16,Pune Junction,1008,57,0.6,0,,0.38
2021-10-28,Lucknow NR,698,54,0.8,0,,0.74
2022-08-04,Hyderabad Deccan,1046,0,0.3,0,,0.51
2021-10-23,Chennai Central,1300,14,0.3,0,,0.18
2020-08-05,Lucknow NR,561,0,0.1,0,,0.57
2020-12-29,Ahmedabad,1444,53,0.9,0,,0.27
2020-11-15,Patna Junction,1248,10,0.9,0,,0.17
2021-09-22,New Delhi,634,45,0.8,0,,0.77
2021-07-08,Kolkata,704,0,0.8,0,,0.39
2020-04-25,Patna Junction,919,35,0.9,0,,0.49
2023-08-03,Lucknow NR,693,0,0.8,0,,0.64
2020-09-28,Chennai Central,1192,32,0.6,0,,0.38
2019-01-29,Kolkata,1148,0,0.8,0,,0.84
2019-04-12,Bengaluru City,1146,0,0.1,0,,0.52
2022-08-18,Lucknow NR,1176,5,0.1,0,,0.35
2023-09-13,Ahmedabad,842,0,0.8,0,,0.59
2022-02-18,Hyderabad Deccan,1487,0,0.9,0,,0.32
2019-10-12,Hyderabad Deccan,1292,17,0.9,0,,0.18
2020-10-20,Lucknow NR,820,23,0.3,0,,0.2
2022-02-02,Bengaluru City,746,0,0.3,0,,0.14
2022-07-22,New Delhi,772,0,0.6,0,,0.65
2019-04-21,Lucknow NR,656,14,0.3,0,,0.38
2023-03-25,Ahmedabad,1228,0,0.9,0,,0.4
2021-10-07,Pune Junction,937,0,0.8,0,,0.55
2019-09-22,Hyderabad Deccan,1388,0,0.3,0,,0.36
2021-04-25,Lucknow NR,1321,45,0.9,0,,0.58
2023-06-07,Lucknow NR,654,40,0.6,0,,0.48
2023-12-25,Ahmedabad,1182,0,0.3,1,Christmas,0.67
2021-06-01,New Delhi,890,26,0.3,0,,0.59
2020-07-12,Lucknow NR,1080,0,0.9,0,,0.31
2023-10-08,Kolkata,1315,46,0.1,0,,0.48
2020-02-10,Ahmedabad,1335,49,0.1,0,,0.38
2020-04-17,Chennai Central,1030,6,0.1,0,,0.55
2019-06-06,Mumbai Central,760,28,0.6,0,,0.7
2019-02-24,Mumbai Central,975,38,0.3,0,,0.5
2019-03-27,Patna Junction,512,31,0.6,0,,0.37
2019-12-11,Hyderabad Deccan,852,7,0.1,0,,0.33
2023-03-01,Pune Junction,1488,38,0.8,0,,0.89
2021-02-14,Lucknow NR,965,8,0.3,0,,0.23
2021-04-02,Kolkata,1155,49,0.1,0,,0.39
2021-10-27,Pune Junction,758,43,0.6,0,,0.81
2023-10-11,Lucknow NR,860,19,0.3,0,,0.53
2022-12-14,Mumbai Central,1396,56,0.3,0,,0.11
2021-09-02,Patna Junction,695,0,0.3,0,,0.5
2023-03-14,Lucknow NR,700,34,0.3,0,,0.48
2022-03-04,Mumbai Central,1452,36,0.8,0,,0.67
2021-08-23,Lucknow NR,820,0,0.1,0,,0.3
2020-10-14,Pune Junction,923,42,0.1,0,,0.15
2020-03-23,Hyderabad Deccan,1446,0,0.3,0,,0.41
2022-02-23,Kolkata,816,34,0.1,0,,0.41
2019-01-11,Hyderabad Deccan,708,0,0.3,0,,0.15
2023-04-22,Bengaluru City,1380,0,0.3,0,,0.56
2019-10-28,Pune Junction,560,32,0.1,0,,0.56
2020-03-18,Bengaluru City,1139,0,0.6,0,,0.62
2021-12-27,Bengaluru City,778,44,0.3,0,,0.17
2020-09-30,Pune Junction,942,30,0.8,0,,0.67
2020-12-10,Mumbai Central,1172,0,0.9,0,,0.6
2019-06-02,Chennai Central,1024,14,0.8,0,,0.72
2020-08-08,Pune Junction,1436,15,0.3,0,,0.31
2019-04-27,Hyderabad Deccan,593,0,0.3,0,,0.45
2020-11-03,Bengaluru City,761,40,0.8,0,,0.31
2020-04-09,Hyderabad Deccan,956,0,0.1,0,,0.11
2019-10-15,Lucknow NR,1241,59,0.6,0,,0.86
2023-10-24,Hyderabad Deccan,984,5,0.8,1,Diwali,0.78
2023-04-14,New Delhi,1252,56,0.9,1,Tamil New Year,0.64
2022-11-15,Pune Junction,1396,0,0.1,0,,0.45
2019-10-28,Lucknow NR,1123,20,0.9,0,,0.37
2022-04-16,Mumbai Central,880,20,0.6,0,,0.47
2019-11-14,Patna Junction,880,30,0.3,0,,0.55
2019-08-14,Patna Junction,1327,0,0.3,0,,0.46
2020-12-23,Mumbai Central,731,33,0.9,0,,0.3
2020-04-27,Patna Junction,722,29,0.8,0,,0.5
2023-05-28,Chennai Central,725,25,0.3,0,,0.32
2023-08-11,Hyderabad Deccan,826,28,0.8,0,,0.36
2023-11-06,Bengaluru City,1312,3,0.8,0,,0.76
2022-02-12,Chennai Central,1061,0,0.6,0,,0.81
2021-10-23,Hyderabad Deccan,1475,6,0.8,0,,0.62
2022-02-19,Lucknow NR,606,20,0.8,0,,0.39
2019-05-10,Patna Junction,1020,30,0.9,0,,0.36
2020-09-15,New Delhi,1270,51,0.3,0,,0.22
2019-12-27,Lucknow NR,643,36,0.9,0,,0.56
2022-12-01,Mumbai Central,1421,32,0.6,0,,0.86
2022-11-30,Kolkata,1078,0,0.3,0,,0.23
2020-03-26,Hyderabad Deccan,857,0,0.1,0,,0.31
2022-09-12,New Delhi,643,0,0.1,0,,0.23
2021-10-12,Pune Junction,1114,0,0.9,0,,0.35
2023-09-04,Hyderabad Deccan,1211,0,0.3,0,,0.57
2021-03-26,Pune Junction,751,36,0.8,0,,0.37
2022-11-29,Ahmedabad,1180,0,0.3,0,,0.13
2019-03-23,Chennai Central,1499,38,0.8,0,,0.59
2020-01-17,Bengaluru City,746,37,0.6,0,,0.61
2022-04-26,Lucknow NR,1393,0,0.8,0,,0.5
2022-12-26,Chennai Central,1418,12,0.6,0,,0.72
2019-11-30,Chennai Central,1189,33,0.1,0,,0.22
2023-11-22,Patna Junction,1028,38,0.6,0,,0.86
2023-09-09,Kolkata,1266,0,0.9,0,,0.51
2023-07-13,New Delhi,958,0,0.1,0,,0.6
2019-09-21,Bengaluru City,1214,12,0.9,0,,0.53
2021-11-25,New Delhi,1483,22,0.1,0,,0.52
2023-08-30,Lucknow NR,715,37,0.9,0,,0.51
2019-04-16,Lucknow NR,786,21,0.1,0,,0.39
2019-02-11,Ahmedabad,633,0,0.1,0,,0.3
2019-06-08,Lucknow NR,911,0,0.9,0,,0.46
2020-10-10,New Delhi,1043,28,0.9,0,,0.51
2023-03-05,Kolkata,912,26,0.6,0,,0.87
2019-08-06,Bengaluru City,566,0,0.8,0,,0.32
2019-02-03,Hyderabad Deccan,1347,44,0.6,0,,0.32
2022-01-07,Chennai Central,1217,51,0.6,0,,0.78
2019-04-10,Bengaluru City,655,0,0.9,0,,0.53
2020-10-28,Kolkata,1048,20,0.9,0,,0.26
2020-05-13,Lucknow NR,1345,1,0.8,0,,0.85
2020-05-17,Lucknow NR,1328,14,0.9,0,,0.43
2021-12-12,Ahmedabad,668,55,0.1,0,,0.38
2022-09-25,Chennai Central,1094,0,0.3,0,,0.59
2021-11-30,Lucknow NR,1159,42,0.9,0,,0.17
2021-09-16,Hyderabad Deccan,1287,17,0.3,0,,0.19
2021-01-19,New Delhi,1144,48,0.9,0,,0.48
2020-01-13,Bengaluru City,1009,0,0.3,0,,0.17
2023-12-28,Patna Junction,647,0,0.3,0,,0.11
2019-10-06,Bengaluru City,1412,0,0.1,0,,0.23
2023-05-12,Lucknow NR,886,16,0.1,0,,0.13
2021-01-15,Kolkata,1285,0,0.3,0,,0.29
2021-02-28,Hyderabad Deccan,913,0,0.6,0,,0.47
2022-07-04,Ahmedabad,518,49,0.3,0,,0.43
2021-01-30,Chennai Central,810,0,0.6,0,,0.69
2021-10-05,Ahmedabad,1459,0,0.6,0,,0.51
2019-09-04,Bengaluru City,769,0,0.9,0,,0.44
2023-10-11,Kolkata,1389,0,0.6,0,,0.74
2023-11-05,Patna Junction,1047,54,0.9,0,,0.46
2023-04-30,New Delhi,527,59,0.6,0,,0.73
2023-01-02,Lucknow NR,1372,0,0.8,0,,0.7
2023-11-12,Hyderabad Deccan,641,2,0.8,0,,0.57
2019-07-20,Kolkata,614,40,0.3,0,,0.28
2021-01-08,Mumbai Central,1303,24,0.3,0,,0.26
2019-06-03,Chennai Central,1257,10,0.1,0,,0.21
2020-03-05,Patna Junction,898,0,0.3,0,,0.34
2023-05-30,New Delhi,1469,0,0.6,0,,0.39
2020-08-13,Bengaluru City,1426,54,0.3,0,,0.34
2022-07-19,Kolkata,1273,48,0.8,0,,0.5
2019-01-18,Kolkata,1130,28,0.6,0,,0.87
2023-05-12,Kolkata,1264,0,0.3,0,,0.54
2022-08-19,Pune Junction,1310,0,0.6,0,,0.44
2021-01-01,Chennai Central,652,18,0.1,0,,0.59
2020-12-18,Pune Junction,1110,33,0.1,0,,0.6
2023-04-07,Patna Junction,741,14,0.6,0,,0.35
2020-10-28,Pune Junction,1385,56,0.8,0,,0.39
2023-06-29,Ahmedabad,1023,41,0.8,0,,0.54
2019-02-01,Bengaluru City,1017,1,0.1,0,,0.15
2021-03-22,Bengaluru City,1377,0,0.8,0,,0.85
2021-04-18,Kolkata,943,46,0.9,0,,0.37
2020-02-08,Hyderabad Deccan,763,1,0.3,0,,0.13
2023-02-28,Kolkata,916,0,0.9,0,,0.53
2019-12-15,Chennai Central,1087,0,0.6,0,,0.89
2021-02-09,Bengaluru City,969,21,0.9,0,,0.14
2019-03-09,Kolkata,580,3,0.8,0,,0.57
2019-10-30,Pune Junction,807,0,0.3,0,,0.59
2023-07-23,Patna Junction,1239,0,0.6,0,,0.43
2022-05-07,Pune Junction,819,51,0.8,0,,0.88
2021-02-04,Pune Junction,1002,18,0.6,0,,0.4
2020-02-24,Patna Junction,749,11,0.1,0,,0.13
2023-05-21,New Delhi,1331,34,0.6,0,,0.42
2020-01-18,Chennai Central,1440,0,0.6,0,,0.8
2019-12-24,Ahmedabad,1210,0,0.9,0,,0.51
2019-04-02,Mumbai Central,1241,30,0.1,0,,0.48
2021-02-06,Lucknow NR,1167,52,0.8,0,,0.87
2020-08-21,Pune Junction,1084,0,0.1,0,,0.4
2020-09-30,Bengaluru City,906,22,0.1,0,,0.32
2023-10-09,Lucknow NR,1070,11,0.6,0,,0.89
2023-10-03,Patna Junction,980,0,0.8,0,,0.71
2019-03-28,New Delhi,1249,0,0.6,0,,0.48
2020-03-25,Patna Junction,956,0,0.9,0,,0.37
2022-11-20,Bengaluru City,840,0,0.6,0,,0.46
2023-04-27,Hyderabad Deccan,1451,59,0.8,0,,0.52
2023-11-28,Chennai Central,1261,0,0.3,0,,0.29
2020-10-29,Hyderabad Deccan,538,0,0.1,0,,0.22
2021-10-10,New Delhi,1442,0,0.6,0,,0.31
2022-05-11,Lucknow NR,1107,42,0.8,0,,0.67
2020-03-28,Lucknow NR,1077,55,0.8,0,,0.62
2020-01-27,Kolkata,654,0,0.8,0,,0.38
2022-08-18,Hyderabad Deccan,928,26,0.9,0,,0.44
2021-07-12,Pune Junction,1145,50,0.6,0,,0.7
2019-04-20,Patna Junction,709,28,0.8,0,,0.42
2019-12-23,Pune Junction,1093,37,0.3,0,,0.39
2020-06-10,Lucknow NR,1368,10,0.9,0,,0.3
2022-03-12,Pune Junction,662,0,0.8,0,,0.72
2019-05-28,Bengaluru City,1319,46,0.9,0,,0.57
2023-07-14,Bengaluru City,1491,0,0.1,0,,0.49
2020-03-11,Patna Junction,1243,0,0.1,0,,0.32
2023-12-24,Mumbai Central,778,48,0.1,0,,0.3
2019-04-24,Chennai Central,1459,1,0.6,0,,0.54
2023-10-05,Chennai Central,1180,0,0.9,0,,0.27
2020-09-06,Patna Junction,718,13,0.8,0,,0.6
2020-02-01,Pune Junction,646,0,0.6,0,,0.53
2020-09-21,Chennai Central,1482,40,0.3,0,,0.58
2022-11-14,Kolkata,616,0,0.9,0,,0.27
2021-01-21,Patna Junction,521,0,0.6,0,,0.33
2021-04-08,Mumbai Central,1362,40,0.1,0,,0.13
2020-09-24,Mumbai Central,1250,0,0.3,0,,0.53
2020-10-04,Ahmedabad,666,21,0.9,0,,0.42
2021-10-29,Patna Junction,1231,40,0.3,0,,0.42
2023-10-25,Patna Junction,1260,2,0.6,0,,0.42
2020-05-29,Bengaluru City,764,23,0.9,0,,0.42
2021-06-26,Ahmedabad,521,0,0.3,0,,0.42
2022-03-23,Kolkata,1453,20,0.6,0,,0.8
2023-02-07,Ahmedabad,1418,45,0.8,0,,0.86
2020-12-27,Hyderabad Deccan,524,45,0.8,0,,0.87
2020-07-16,Ahmedabad,1485,32,0.3,0,,0.38
2019-07-12,Hyderabad Deccan,1278,14,0.9,0,,0.19
2019-08-01,Patna Junction,531,36,0.6,0,,0.88
2019-11-28,Lucknow NR,1266,0,0.9,0,,0.38
2021-03-09,Chennai Central,995,3,0.6,0,,0.48
2020-06-12,Chennai Central,811,26,0.9,0,,0.5
2019-06-14,Chennai Central,907,42,0.1,0,,0.26
2022-06-28,Patna Junction,1477,0,0.6,0,,0.79
2021-05-01,Kolkata,1301,0,0.6,0,,0.34
2019-06-12,Patna Junction,1049,22,0.1,0,,0.56
2023-03-04,Ahmedabad,710,0,0.6,0,,0.72
2023-07-16,Lucknow NR,784,0,0.3,0,,0.11
2021-03-04,Bengaluru City,865,9,0.8,0,,0.49
2021-08-06,Patna Junction,1384,26,0.6,0,,0.56
2019-04-28,Patna Junction,742,0,0.3,0,,0.11
2019-09-29,Mumbai Central,1500,23,0.1,0,,0.59
2021-09-22,New Delhi,1494,0,0.6,0,,0.33
2019-03-29,Hyderabad Deccan,1310,24,0.6,0,,0.36
2021-10-08,Patna Junction,1422,23,0.9,0,,0.32
2022-03-25,Pune Junction,981,0,0.1,0,,0.55
2023-05-08,Bengaluru City,1230,30,0.9,0,,0.37
2022-07-13,Mumbai Central,1044,13,0.6,0,,0.55
2023-08-12,Ahmedabad,1437,5,0.1,0,,0.31
2021-04-24,Patna Junction,1144,26,0.9,0,,0.31
2019-11-24,Mumbai Central,1105,0,0.6,0,,0.34
2021-06-18,Mumbai Central,949,47,0.9,0,,0.43
2019-12-17,Patna Junction,606,28,0.9,0,,0.2
2022-11-12,Hyderabad Deccan,546,49,0.6,0,,0.56
2019-11-22,Lucknow NR,637,5,0.3,0,,0.56
2022-10-25,Mumbai Central,969,31,0.8,0,,0.9
2021-12-31,Patna Junction,1340,0,0.9,0,,0.57
2019-01-20,Kolkata,1351,31,0.1,0,,0.14
2020-12-02,Bengaluru City,847,23,0.8,0,,0.75
2019-09-26,Kolkata,920,48,0.8,0,,0.43
2023-12-25,Lucknow NR,1157,9,0.3,1,Christmas,0.58
2021-09-15,Chennai Central,1351,12,0.8,0,,0.79
2023-03-29,New Delhi,579,59,0.3,0,,0.23
2021-07-03,Pune Junction,679,22,0.1,0,,0.24
2020-06-13,Ahmedabad,989,31,0.6,0,,0.48
2019-07-20,Chennai Central,752,26,0.9,0,,0.15
2020-09-04,Chennai Central,1283,51,0.9,0,,0.26
2021-04-28,Chennai Central,1394,37,0.8,0,,0.76
2023-10-21,Bengaluru City,517,27,0.3,0,,0.41
2021-05-27,Chennai Central,1281,37,0.6,0,,0.68
2019-07-12,Chennai Central,700,0,0.8,0,,0.74
2022-09-26,Ahmedabad,1146,0,0.8,0,,0.32
2019-06-23,Pune Junction,1047,4,0.3,0,,0.38
2021-08-10,Kolkata,1406,34,0.9,0,,0.45
2023-12-02,Patna Junction,1060,0,0.3,0,,0.26
2021-01-24,Kolkata,728,39,0.9,0,,0.59
2021-02-07,Lucknow NR,990,12,0.9,0,,0.57
2022-01-23,Kolkata,899,5,0.8,0,,0.57
2021-07-22,Patna Junction,739,0,0.9,0,,0.2
2022-01-15,Chennai Central,1010,23,0.9,0,,0.26
2020-08-13,Bengaluru City,1221,11,0.9,0,,0.45
2022-07-27,Pune Junction,742,24,0.6,0,,0.64
2019-03-21,Mumbai Central,1483,22,0.9,0,,0.55
2020-12-31,New Delhi,1408,0,0.1,0,,0.21
2019-11-16,Bengaluru City,1253,0,0.9,0,,0.24
2019-03-01,Hyderabad Deccan,1280,49,0.6,0,,0.82
2019-10-29,Chennai Central,544,28,0.1,0,,0.51
2023-02-23,Kolkata,1460,15,0.8,0,,0.4
2021-10-15,Lucknow NR,544,32,0.8,0,,0.71
2022-01-10,Mumbai Central,1156,8,0.9,0,,0.32
2023-10-01,Kolkata,665,0,0.9,0,,0.5
2023-05-12,Kolkata,535,12,0.1,0,,0.54
2021-09-11,Lucknow NR,1080,60,0.8,0,,0.7
2023-01-31,Chennai Central,1462,45,0.9,0,,0.27
2021-03-04,Patna Junction,673,2,0.3,0,,0.14
2020-04-02,Hyderabad Deccan,779,53,0.8,0,,0.58
2019-04-04,Ahmedabad,1155,0,0.6,0,,0.84
2021-07-27,New Delhi,887,9,0.6,0,,0.49
2020-11-04,Bengaluru City,917,44,0.9,0,,0.28
2023-08-01,Bengaluru City,683,0,0.1,0,,0.12
2019-10-31,Patna Junction,565,14,0.8,0,,0.88
2021-10-15,Lucknow NR,1079,56,0.9,0,,0.3
2023-08-12,Patna Junction,502,1,0.6,0,,0.42
2021-08-08,Patna Junction,928,0,0.3,0,,0.55
2020-10-05,New Delhi,1293,10,0.3,0,,0.42
2021-12-18,Mumbai Central,760,29,0.1,0,,0.15
2022-02-26,Lucknow NR,632,2,0.9,0,,0.18
2019-11-17,Ahmedabad,970,0,0.1,0,,0.42
2021-05-28,Chennai Central,683,60,0.8,0,,0.53
2021-05-12,Pune Junction,836,11,0.8,0,,0.39
2020-05-23,Kolkata,814,43,0.3,0,,0.11
2020-12-18,Bengaluru City,1279,31,0.3,0,,0.53
2021-03-26,Patna Junction,897,0,0.6,0,,0.32
2023-04-20,New Delhi,1200,48,0.9,0,,0.15
2020-06-14,Lucknow NR,697,58,0.1,0,,0.34
2022-06-12,Kolkata,858,9,0.1,0,,0.13
2022-05-27,Ahmedabad,1089,8,0.6,0,,0.57
2020-06-24,New Delhi,1086,40,0.9,0,,0.39
2021-01-11,New Delhi,1248,45,0.6,0,,0.5
2019-12-27,Hyderabad Deccan,770,56,0.8,0,,0.58
